0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.006208016537129879, 0.029569145292043686, -0.019339943304657936, -0.0023661814630031586, -0.06736516207456589, 0.7044221758842468
0.06101804971694946, -0.07210063934326172, -0.09383858740329742, -0.062134504318237305, -0.05866362899541855, 1.5181608200073242
0.0850611999630928, -0.053550273180007935, -0.12144045531749725, -0.18246957659721375, -0.04690498486161232, 2.372675657272339
0.04980123043060303, -0.13696202635765076, -0.2586992383003235, -0.11642035841941833, 0.11719539761543274, 3.009936809539795
-0.029202066361904144, -0.21792420744895935, -0.2651960253715515, -0.15812358260154724, 0.11196254193782806, 4.023110866546631
-0.05656387656927109, -0.170596182346344, -0.31059810519218445, -0.22728335857391357, 0.11580730974674225, 4.815639019012451
-0.03293957561254501, -0.20100563764572144, -0.2899707555770874, -0.21661746501922607, -0.028081029653549194, 5.795457363128662
0.05219540745019913, -0.1703975349664688, -0.2630663514137268, -0.1716967225074768, 0.0570177361369133, 6.5494465827941895
0.006196536123752594, -0.22485604882240295, -0.278504341840744, 0.05981500446796417, 0.04942415654659271, 7.650503158569336
-0.007697678171098232, -0.18708330392837524, -0.21997827291488647, 0.20121054351329803, -0.12805475294589996, 8.708118438720703
0.023033875972032547, -0.12381201982498169, -0.19239075481891632, 0.1896088719367981, -0.1598370522260666, 9.606080055236816
-0.047271277755498886, -0.08286570012569427, -0.14329230785369873, 0.1626691222190857, -0.11387418210506439, 10.403732299804688
-0.10571541637182236, -0.13001194596290588, -0.14987589418888092, 0.0872526541352272, 0.020623594522476196, 11.321612358093262
-0.10589932650327682, -0.069835364818573, -0.17202326655387878, -0.23332229256629944, 0.011321265250444412, 12.01496410369873
-0.09447280317544937, 0.01277780532836914, -0.23675602674484253, -0.2540968656539917, 0.0884442925453186, 12.865610122680664
-0.1208687573671341, 0.0013345461338758469, -0.28643783926963806, -0.38339465856552124, 0.10096712410449982, 13.837501525878906
-0.11987270414829254, 0.057066768407821655, -0.3076399266719818, -0.47859203815460205, -0.10102489590644836, 14.61924934387207
-0.12316999584436417, 0.11495369672775269, -0.3223382234573364, -0.6029273271560669, -0.15507230162620544, 15.642831802368164
-0.08599429577589035, 0.1805744171142578, -0.30392512679100037, -0.6702613234519958, -0.2642219364643097, 16.64116096496582
-0.10383418202400208, 0.16117611527442932, -0.3835228383541107, -0.6704810261726379, -0.31010308861732483, 17.440702438354492
-0.09526903182268143, 0.16258026659488678, -0.22893346846103668, -0.747416615486145, -0.40804463624954224, 18.46324920654297
